gauge_id,sand_perc,sand_perc_missing,silt_perc,silt_perc_missing,clay_perc,clay_perc_missing,organic_perc,organic_perc_missing,bulkdens,bulkdens_missing,bulkdens_5,bulkdens_50,bulkdens_95,tawc,tawc_missing,tawc_5,tawc_50,tawc_95,porosity_cosby,porosity_cosby_missing,porosity_cosby_5,porosity_cosby_50,porosity_cosby_95,porosity_hypres,porosity_hypres_missing,porosity_hypres_5,porosity_hypres_50,porosity_hypres_95,conductivity_cosby,conductivity_cosby_missing,conductivity_cosby_5,conductivity_cosby_50,conductivity_cosby_95,conductivity_hypres,conductivity_hypres_missing,conductivity_hypres_5,conductivity_hypres_50,conductivity_hypres_95,root_depth,root_depth_missing,root_depth_5,root_depth_50,root_depth_95,soil_depth_pelletier,soil_depth_pelletier_missing,soil_depth_pelletier_5,soil_depth_pelletier_50,soil_depth_pelletier_95
55014,43.22,0.00,36.23,0.00,20.55,0.00,1.20,0.00,1.38,0.00,0.84,1.42,1.43,65.66,0.00,57.53,57.53,104.80,43.60,0.00,42.80,43.55,44.00,45.20,0.00,43.00,44.00,60.00,1.55,0.00,1.34,1.59,1.89,1.49,0.00,1.34,1.47,2.49,0.75,0.00,0.30,0.70,1.30,2.02,0.00,1.00,1.00,2.00
55016,41.95,1.08,37.18,1.08,20.86,1.08,1.26,1.08,1.37,1.08,1.31,1.42,1.42,78.30,1.08,57.53,57.53,112.23,43.77,1.08,43.49,43.55,44.86,45.38,1.08,44.00,44.00,47.00,1.46,1.08,1.02,1.59,2.30,1.39,1.08,1.10,1.47,1.61,0.88,1.08,0.30,0.70,1.30,1.52,0.00,1.00,1.00,2.00
55018,36.89,0.00,36.01,0.00,27.09,0.00,0.47,0.00,1.36,0.00,1.35,1.36,1.38,109.35,0.00,102.07,110.92,112.23,44.26,0.00,43.74,44.10,44.86,46.10,0.00,45.00,46.00,47.00,1.17,0.00,1.02,1.21,1.39,1.22,0.00,1.10,1.26,1.36,1.30,0.00,1.30,1.30,1.30,3.55,0.00,1.00,1.00,23.00
55021,41.70,0.00,35.82,0.00,22.48,0.00,1.32,0.00,1.36,0.00,1.35,1.39,1.42,79.89,0.00,57.53,60.68,112.23,43.75,0.00,43.55,43.74,44.86,45.68,0.00,44.00,45.00,47.00,1.43,0.00,1.02,1.43,1.84,1.42,0.00,1.10,1.47,1.61,0.93,0.00,0.70,0.70,1.30,4.59,0.00,1.00,1.00,29.00
55023,41.36,0.97,36.27,0.97,22.38,0.97,1.63,0.97,1.34,0.97,0.84,1.39,1.42,83.81,0.97,57.53,73.25,112.23,43.80,0.97,43.49,43.74,44.86,46.29,0.97,44.00,45.00,60.00,1.41,0.97,1.02,1.41,2.12,1.40,0.97,1.10,1.47,2.49,0.95,0.97,0.30,0.70,1.30,4.10,0.00,1.00,1.00,24.00
55025,42.92,0.00,35.87,0.00,21.21,0.00,0.83,0.00,1.41,0.00,1.37,1.42,1.42,63.40,0.00,57.53,57.53,95.48,43.62,0.00,43.55,43.55,43.83,44.32,0.00,44.00,44.00,45.00,1.52,0.00,1.34,1.59,1.59,1.45,0.00,1.34,1.47,1.47,0.78,0.00,0.70,0.70,1.30,1.32,0.00,1.00,1.00,1.00
55026,43.95,3.46,39.08,3.46,16.96,3.46,1.86,3.46,1.30,3.46,0.84,1.42,1.43,63.01,3.46,49.67,57.53,78.27,43.63,3.46,42.80,43.55,44.15,47.23,3.46,42.00,44.00,60.00,1.65,3.46,1.24,1.59,2.30,1.58,3.46,1.29,1.47,2.49,0.60,3.46,0.30,0.70,0.70,1.28,0.00,1.00,1.00,2.00
55029,40.42,0.00,36.03,0.00,23.55,0.00,1.55,0.00,1.34,0.00,0.84,1.38,1.42,89.35,0.00,57.53,95.48,112.23,43.89,0.00,43.55,43.74,44.86,46.52,0.00,44.00,45.00,60.00,1.35,0.00,1.02,1.39,1.59,1.38,0.00,1.10,1.36,2.49,1.03,0.00,0.70,1.30,1.30,1.84,0.00,0.00,1.00,2.00
55032,42.28,4.45,37.81,4.45,19.91,4.45,9.02,4.45,1.00,4.45,0.28,1.13,1.42,102.25,4.45,57.53,70.11,235.65,43.76,4.45,43.55,43.60,44.15,56.84,4.45,44.00,53.00,81.00,1.46,4.45,1.15,1.59,2.12,1.90,4.45,1.47,1.69,3.13,0.74,4.45,0.30,0.70,1.30,1.09,0.00,1.00,1.00,1.00
56001,43.43,2.06,35.59,2.06,20.97,2.06,1.52,2.06,1.35,2.06,1.22,1.42,1.43,73.43,2.06,57.53,57.53,108.31,43.55,2.06,42.80,43.55,44.08,45.95,2.06,42.00,44.00,50.00,1.52,2.06,1.21,1.59,2.30,1.46,2.06,1.34,1.47,1.64,0.85,2.01,0.50,0.70,1.30,1.18,0.00,1.00,1.00,2.00
56002,43.75,3.90,36.78,3.90,19.47,3.90,1.36,3.90,1.38,3.90,1.22,1.42,1.43,65.18,3.90,49.67,57.53,108.31,43.56,3.90,42.80,43.55,44.08,44.93,3.90,42.00,44.00,50.00,1.58,3.90,1.21,1.59,2.30,1.45,3.90,1.29,1.47,1.61,0.73,3.90,0.30,0.70,1.30,0.96,0.00,0.00,1.00,1.00
56007,40.71,2.66,34.94,2.66,24.34,2.66,1.33,2.66,1.31,2.66,1.22,1.22,1.43,84.77,2.66,49.67,108.31,108.31,43.82,2.66,42.80,44.08,44.08,47.17,2.66,42.00,50.00,50.00,1.36,2.66,1.21,1.21,1.84,1.43,2.66,1.39,1.39,1.61,1.00,2.66,0.30,1.30,1.30,0.96,0.00,0.00,1.00,1.00
56012,43.10,0.00,37.78,0.00,19.12,0.00,2.55,0.00,1.29,0.00,0.84,1.42,1.42,68.49,0.00,57.53,57.53,95.48,43.67,0.00,43.55,43.55,44.15,47.95,0.00,44.00,44.00,60.00,1.56,0.00,1.24,1.59,2.12,1.59,0.00,1.47,1.47,2.49,0.69,0.00,0.30,0.70,1.30,0.94,0.00,0.00,1.00,1.00
56013,41.81,0.00,36.21,0.00,21.97,0.00,2.55,0.00,1.30,0.00,1.17,1.38,1.42,85.17,0.00,57.53,65.12,108.92,43.75,0.00,43.49,43.60,44.08,47.66,0.00,44.00,45.00,50.00,1.44,0.00,1.21,1.41,2.30,1.45,0.00,1.29,1.47,1.51,0.95,0.00,0.70,0.70,1.30,1.02,0.00,1.00,1.00,1.00
57004,43.23,1.30,38.01,1.30,18.77,1.30,1.67,1.30,1.31,1.30,0.84,1.42,1.43,67.91,1.30,49.67,57.53,108.31,43.67,1.30,42.80,43.55,44.15,47.07,1.30,42.00,44.00,60.00,1.57,1.30,1.21,1.59,2.30,1.53,1.30,1.29,1.47,2.49,0.71,1.30,0.30,0.70,1.30,1.29,0.00,1.00,1.00,2.00
57005,42.78,3.79,37.29,3.79,19.93,3.79,1.70,3.79,1.31,3.79,0.84,1.42,1.43,73.96,3.79,49.67,57.53,108.31,43.69,3.79,42.80,43.55,44.08,46.95,3.79,42.00,44.00,60.00,1.52,3.79,1.21,1.59,2.30,1.48,3.79,1.29,1.47,2.49,0.80,3.57,0.30,0.70,1.30,1.13,0.00,1.00,1.00,1.00
57006,43.36,4.51,38.43,4.51,18.22,4.51,2.17,4.51,1.27,4.51,0.84,1.42,1.43,70.55,4.51,49.67,57.53,108.31,43.67,4.51,42.80,43.55,44.15,48.03,4.51,42.00,44.00,60.00,1.58,4.51,1.21,1.59,2.24,1.57,4.51,1.34,1.47,2.49,0.69,3.53,0.30,0.70,1.30,1.00,0.00,1.00,1.00,1.00
57007,41.94,3.43,36.26,3.43,21.80,3.43,1.59,3.43,1.32,3.43,1.22,1.31,1.43,81.51,3.43,49.67,73.25,108.31,43.74,3.43,42.80,43.60,44.08,46.87,3.43,42.00,46.00,50.00,1.44,3.43,1.21,1.59,2.30,1.43,3.43,1.29,1.41,1.61,0.93,3.43,0.30,0.70,1.30,1.13,0.00,1.00,1.00,1.00
57008,45.11,5.13,35.34,5.13,19.54,5.13,1.17,5.13,1.39,5.13,1.22,1.42,1.51,67.97,5.13,49.67,57.53,108.31,43.37,5.13,40.10,43.55,44.08,44.55,5.13,40.00,44.00,50.00,1.61,5.13,1.21,1.59,3.42,1.45,5.13,1.29,1.47,1.64,0.80,5.13,0.30,0.70,1.30,1.05,0.00,1.00,1.00,1.00
57009,58.40,1.72,24.64,1.72,16.95,1.72,0.78,1.72,1.47,1.72,1.31,1.43,1.70,69.97,1.72,51.54,65.12,88.01,41.58,1.72,37.68,42.80,43.87,41.44,1.72,32.00,42.00,46.00,2.22,1.72,1.39,2.30,6.93,1.55,1.72,1.39,1.57,1.85,1.00,1.72,0.70,1.30,1.30,3.44,0.00,1.00,1.00,21.00
58001,43.70,1.90,38.23,1.90,18.08,1.90,1.54,1.90,1.33,1.90,0.84,1.42,1.43,64.87,1.90,49.67,57.53,108.31,43.62,1.90,42.80,43.55,44.08,46.29,1.90,42.00,44.00,60.00,1.61,1.90,1.21,1.59,2.30,1.52,1.90,1.29,1.47,2.49,0.68,1.90,0.30,0.70,1.30,1.07,0.00,1.00,1.00,1.00
58002,41.77,1.57,37.26,1.57,20.97,1.57,1.97,1.57,1.26,1.57,0.84,1.22,1.43,83.08,1.57,49.67,78.27,108.92,43.79,1.57,42.80,43.87,44.08,48.45,1.57,42.00,50.00,60.00,1.45,1.57,1.21,1.39,2.24,1.50,1.57,1.34,1.47,2.49,0.89,2.10,0.30,0.70,1.30,1.01,0.00,1.00,1.00,1.00
58006,40.48,3.06,36.12,3.06,23.41,3.06,1.41,3.06,1.29,3.06,1.17,1.22,1.42,89.00,3.06,57.53,108.31,108.31,43.88,3.06,43.55,44.08,44.08,47.84,3.06,44.00,50.00,50.00,1.36,3.06,1.21,1.21,2.24,1.41,3.06,1.34,1.39,1.51,1.04,3.06,0.70,1.30,1.30,0.98,0.00,1.00,1.00,1.00
58008,43.31,0.15,36.28,0.15,20.41,0.15,1.46,0.15,1.35,0.15,1.17,1.42,1.43,73.69,0.15,49.67,57.53,108.92,43.59,0.15,42.80,43.55,44.08,45.71,0.15,42.00,44.00,50.00,1.53,0.15,1.21,1.59,2.24,1.45,0.15,1.34,1.47,1.61,0.83,0.15,0.30,0.70,1.30,1.02,0.00,1.00,1.00,1.00
58009,43.92,4.74,35.16,4.74,20.92,4.74,0.92,4.74,1.41,4.74,1.36,1.42,1.43,66.50,4.74,49.67,57.53,112.21,43.49,4.74,42.80,43.55,44.10,44.18,4.74,42.00,44.00,46.00,1.56,4.74,1.21,1.59,2.30,1.46,4.74,1.26,1.47,1.61,0.78,4.74,0.30,0.70,1.30,3.50,0.00,1.00,1.00,18.00
58010,38.18,0.00,34.52,0.00,27.30,0.00,1.60,0.00,1.22,0.00,1.17,1.22,1.22,106.46,0.00,99.23,108.31,108.31,44.07,0.00,44.08,44.08,44.08,50.00,0.00,50.00,50.00,50.00,1.22,0.00,1.21,1.21,1.24,1.40,0.00,1.39,1.39,1.51,1.25,0.00,0.70,1.30,1.30,1.02,0.00,1.00,1.00,1.00
58012,43.01,5.57,37.96,5.57,19.02,5.57,1.96,5.57,1.27,5.57,0.84,1.39,1.43,66.25,5.57,49.67,65.12,108.31,43.69,5.57,42.80,43.55,44.15,48.13,5.57,42.00,45.00,60.00,1.55,5.57,1.24,1.59,2.12,1.61,5.57,1.34,1.47,2.49,0.64,5.57,0.30,0.70,1.30,0.99,0.00,1.00,1.00,1.00
59001,42.26,2.76,36.01,2.76,21.73,2.76,1.65,2.76,1.32,2.76,1.17,1.38,1.43,79.94,2.76,49.67,65.12,108.92,43.69,2.76,42.80,43.64,44.08,46.61,2.76,42.00,45.00,50.00,1.46,2.76,1.21,1.59,2.24,1.44,2.76,1.34,1.41,1.61,0.90,2.35,0.30,0.70,1.30,0.97,0.00,1.00,1.00,1.00
60002,43.72,5.70,37.82,5.70,18.45,5.70,1.27,5.70,1.37,5.70,1.17,1.42,1.42,63.21,5.70,57.53,57.53,78.27,43.61,5.70,43.49,43.55,44.08,45.09,5.70,44.00,44.00,50.00,1.61,5.70,1.24,1.59,2.30,1.45,5.70,1.29,1.47,1.61,0.70,5.03,0.30,0.70,0.70,1.02,0.00,1.00,1.00,1.00
60003,42.88,1.34,36.04,1.34,21.08,1.34,0.85,1.34,1.40,1.34,1.37,1.42,1.42,66.47,1.34,57.53,57.53,108.92,43.63,1.34,43.55,43.55,43.83,44.39,1.34,44.00,44.00,45.00,1.52,1.34,1.34,1.59,1.59,1.44,1.34,1.34,1.47,1.47,0.80,1.34,0.70,0.70,1.30,1.29,0.00,1.00,1.00,2.00
60005,43.82,4.42,37.21,4.42,18.96,4.42,1.23,4.42,1.39,4.42,1.22,1.42,1.43,64.75,4.42,49.67,57.53,108.31,43.57,4.42,42.80,43.55,44.08,44.77,4.42,42.00,44.00,50.00,1.60,4.42,1.21,1.59,2.30,1.44,4.42,1.29,1.47,1.61,0.73,4.42,0.30,0.70,1.30,0.99,0.00,1.00,1.00,1.00
60006,43.08,4.58,36.62,4.58,20.30,4.58,0.91,4.58,1.41,4.58,1.38,1.42,1.42,61.59,4.58,57.53,57.53,73.25,43.63,4.58,43.55,43.55,43.87,44.36,4.58,44.00,44.00,45.00,1.55,4.58,1.39,1.59,1.59,1.45,4.58,1.34,1.47,1.47,0.72,4.58,0.70,0.70,0.70,1.05,0.00,1.00,1.00,2.00
60010,43.75,4.81,37.48,4.81,18.77,4.81,1.47,4.81,1.35,4.81,1.13,1.42,1.43,66.61,4.81,57.53,57.53,108.31,43.59,4.81,42.80,43.55,44.08,45.70,4.81,43.00,44.00,53.00,1.60,4.81,1.21,1.59,2.30,1.48,4.81,1.29,1.47,1.69,0.73,4.48,0.30,0.70,1.30,1.17,0.00,1.00,1.00,1.00
60012,43.37,0.00,41.09,0.00,15.53,0.00,2.11,0.00,1.24,0.00,0.84,1.31,1.42,67.43,0.00,57.53,70.11,78.27,43.76,0.00,43.49,43.55,44.15,48.96,0.00,44.00,46.00,60.00,1.63,0.00,1.24,1.59,2.30,1.56,0.00,1.29,1.47,2.49,0.64,0.00,0.30,0.70,0.70,0.98,0.00,1.00,1.00,1.00
6007,53.95,7.72,22.90,7.72,23.15,7.72,12.33,7.72,1.06,7.72,0.28,1.14,1.73,115.72,7.72,33.89,89.89,235.65,41.98,7.72,37.94,43.60,45.57,54.76,7.72,32.00,52.00,81.00,1.35,7.72,0.52,1.38,6.73,1.47,7.72,0.53,2.10,3.13,0.90,7.35,0.30,1.30,1.30,1.18,0.00,0.00,1.00,2.00
6008,54.69,5.60,22.38,5.60,22.93,5.60,13.61,5.60,1.00,5.60,0.28,1.14,1.65,122.23,5.60,33.89,97.81,235.65,41.89,5.60,38.04,43.60,45.57,56.29,5.60,33.00,55.00,81.00,1.37,5.60,0.52,1.15,6.21,1.61,5.60,0.53,2.10,3.13,0.93,5.60,0.50,1.30,1.30,1.03,0.00,1.00,1.00,1.00
61001,42.72,0.87,35.86,0.87,21.41,0.87,1.00,0.87,1.40,0.87,1.37,1.42,1.42,70.16,0.87,57.53,57.53,108.92,43.64,0.87,43.55,43.55,43.83,44.63,0.87,44.00,44.00,45.00,1.51,0.87,1.34,1.59,1.59,1.44,0.87,1.34,1.47,1.47,0.85,0.87,0.70,0.70,1.30,1.75,0.00,1.00,1.00,2.00
61002,42.73,1.16,36.25,1.16,21.02,1.16,0.96,1.16,1.39,1.16,1.22,1.42,1.42,69.20,1.16,57.53,57.53,108.92,43.65,1.16,43.55,43.55,44.08,44.82,1.16,44.00,44.00,50.00,1.51,1.16,1.21,1.59,1.84,1.44,1.16,1.34,1.47,1.47,0.83,1.16,0.70,0.70,1.30,1.09,0.00,1.00,1.00,1.00
62001,43.00,1.82,37.38,1.82,19.62,1.82,1.69,1.82,1.34,1.82,0.84,1.42,1.42,69.67,1.82,57.53,57.53,108.92,43.66,1.82,43.49,43.55,44.08,46.30,1.82,44.00,44.00,60.00,1.55,1.82,1.21,1.59,2.30,1.49,1.82,1.29,1.47,2.49,0.77,1.70,0.30,0.70,1.30,1.57,0.00,1.00,1.00,2.00
63001,43.24,5.86,38.16,5.86,18.60,5.86,3.40,5.86,1.25,5.86,0.28,1.39,1.43,76.87,5.86,49.67,60.68,235.65,43.67,5.86,42.80,43.55,44.15,48.96,5.86,42.00,45.00,81.00,1.56,5.86,1.15,1.59,2.30,1.59,5.86,1.29,1.47,3.13,0.72,5.86,0.30,0.70,1.30,1.15,0.00,1.00,1.00,1.00
63004,42.20,0.00,39.24,0.00,18.57,0.00,10.14,0.00,0.90,0.00,0.28,0.84,1.42,109.40,0.00,57.53,78.27,235.65,43.82,0.00,43.55,44.00,44.15,59.89,0.00,44.00,60.00,81.00,1.47,0.00,1.15,1.39,2.12,2.06,0.00,1.47,2.49,3.13,0.70,0.00,0.30,0.70,1.30,0.98,0.00,1.00,1.00,1.00
64001,46.18,4.88,36.84,4.88,16.98,4.88,3.85,4.88,1.23,4.88,0.28,1.42,1.65,68.80,4.88,33.89,57.53,122.41,43.31,4.88,38.04,43.55,44.15,49.16,4.88,33.00,44.00,81.00,1.66,4.88,1.15,1.59,6.21,1.67,4.88,1.29,1.61,3.13,0.58,5.10,0.30,0.70,0.70,0.97,0.00,0.00,1.00,1.00
64002,61.31,13.32,23.18,13.32,15.51,13.32,3.24,13.32,1.46,13.32,1.42,1.43,1.65,50.25,13.32,33.89,49.67,57.53,41.22,13.32,38.04,42.80,43.55,40.74,13.32,33.00,42.00,44.00,2.36,13.32,1.59,1.84,6.21,1.77,13.32,1.47,1.61,2.10,0.46,14.39,0.30,0.50,0.70,0.83,0.00,0.00,1.00,1.00
64006,43.59,2.37,40.07,2.37,16.34,2.37,1.91,2.37,1.27,2.37,0.84,1.39,1.42,65.35,2.37,57.53,65.12,78.27,43.70,2.37,43.49,43.55,44.15,47.94,2.37,44.00,45.00,60.00,1.64,2.37,1.24,1.59,2.30,1.56,2.37,1.29,1.47,2.49,0.62,2.37,0.30,0.70,0.70,1.00,0.00,1.00,1.00,1.00
65001,49.86,5.88,35.04,5.88,15.10,5.88,5.72,5.88,1.13,5.88,0.23,1.13,1.65,68.26,5.88,33.89,70.11,122.41,42.86,5.88,38.04,43.60,44.15,51.81,5.88,33.00,53.00,84.00,1.80,5.88,1.24,1.84,6.21,1.94,5.88,1.61,2.10,4.14,0.45,5.88,0.30,0.30,0.70,0.87,0.00,0.00,1.00,1.00
65004,45.32,8.29,32.07,8.29,22.61,8.29,4.71,8.29,1.25,8.29,0.23,1.42,1.65,69.20,8.29,33.89,57.53,122.41,43.23,8.29,38.04,43.55,45.70,49.02,8.29,33.00,44.00,85.00,1.40,8.29,0.50,1.59,6.21,1.51,8.29,0.68,1.47,4.14,0.67,8.29,0.30,0.70,1.30,0.98,0.00,0.00,1.00,1.00
65005,39.66,0.00,35.97,0.00,24.37,0.00,1.57,0.00,1.24,0.00,0.84,1.22,1.42,96.10,0.00,57.53,108.31,108.92,43.97,0.00,43.55,44.08,44.08,49.25,0.00,44.00,50.00,60.00,1.32,0.00,1.21,1.21,2.12,1.45,0.00,1.34,1.39,2.49,1.10,0.00,0.30,1.30,1.30,1.86,0.00,0.00,1.00,19.00
65006,51.10,3.96,28.62,3.96,20.28,3.96,2.69,3.96,1.38,3.96,1.06,1.43,1.65,60.44,3.96,33.89,49.67,108.92,42.49,3.96,38.04,42.80,45.70,43.92,3.96,33.00,42.00,57.00,1.63,3.96,0.50,1.84,6.21,1.52,3.96,0.68,1.61,2.10,0.60,3.96,0.30,0.50,1.30,1.51,0.00,0.00,1.00,2.00
65007,44.58,1.56,36.96,1.56,18.46,1.56,4.26,1.56,1.15,1.56,0.84,1.13,1.65,66.38,1.56,33.89,65.57,78.27,43.49,1.56,38.04,43.87,45.70,51.70,1.56,33.00,53.00,60.00,1.43,1.56,0.50,1.59,6.21,1.59,1.56,0.68,1.69,4.14,0.53,1.56,0.30,0.70,0.70,0.91,0.00,0.00,1.00,1.00
65008,54.91,0.00,27.48,0.00,17.61,0.00,2.04,0.00,1.47,0.00,1.41,1.43,1.65,45.96,0.00,33.89,49.67,49.67,42.05,0.00,38.04,42.80,43.63,40.51,0.00,33.00,42.00,43.00,2.05,0.00,1.57,1.84,6.21,1.67,0.00,1.51,1.61,2.10,0.36,0.00,0.30,0.30,0.50,0.68,0.00,0.00,1.00,1.00
66001,41.58,0.69,36.33,0.69,22.08,0.69,0.89,0.69,1.39,0.69,1.35,1.42,1.42,72.66,0.69,57.53,57.53,112.23,43.78,0.69,43.49,43.55,44.86,45.04,0.69,44.00,44.00,47.00,1.42,0.69,1.02,1.59,1.89,1.39,0.69,1.10,1.47,1.57,0.86,0.69,0.70,0.70,1.30,4.02,0.00,1.00,1.00,27.00
66004,41.13,0.00,35.23,0.00,23.63,0.00,0.76,0.00,1.39,0.00,1.36,1.39,1.42,73.39,0.00,43.42,60.68,110.92,43.78,0.00,43.55,43.74,44.10,44.88,0.00,44.00,45.00,46.00,1.39,0.00,1.21,1.41,1.59,1.43,0.00,1.26,1.47,1.93,0.85,0.00,0.30,0.70,1.30,4.09,0.00,1.00,1.00,26.00
66006,42.64,1.57,37.50,1.57,19.86,1.57,2.95,1.57,1.27,1.57,0.84,1.39,1.42,76.07,1.57,57.53,60.68,108.92,43.71,1.57,43.49,43.60,44.15,48.39,1.57,44.00,45.00,60.00,1.52,1.57,1.24,1.59,2.30,1.55,1.57,1.29,1.47,2.49,0.78,1.05,0.30,0.70,1.30,1.19,0.00,1.00,1.00,1.00
66011,44.07,2.94,36.98,2.94,18.95,2.94,5.97,2.94,1.14,2.94,0.28,1.31,1.43,88.80,2.94,49.67,70.11,235.65,43.54,2.94,42.80,43.60,44.15,52.34,2.94,42.00,46.00,81.00,1.50,2.94,1.15,1.59,2.30,1.63,2.94,1.29,1.51,3.13,0.72,2.94,0.30,0.70,1.30,0.97,0.00,1.00,1.00,1.00
67001,43.95,5.12,36.56,5.12,19.49,5.12,6.07,5.12,1.16,5.12,0.28,1.38,1.43,93.09,5.12,49.67,65.12,235.65,43.54,5.12,42.80,43.60,44.15,51.62,5.12,42.00,45.00,81.00,1.50,5.12,1.15,1.59,2.30,1.61,5.12,1.29,1.47,3.13,0.80,4.74,0.30,0.70,1.30,0.98,0.00,1.00,1.00,1.00
67005,42.81,0.00,36.43,0.00,20.77,0.00,4.29,0.00,1.25,0.00,0.28,1.42,1.43,81.46,0.00,57.53,57.53,235.65,43.65,0.00,42.80,43.55,44.15,49.18,0.00,42.00,44.00,81.00,1.49,0.00,1.15,1.59,2.12,1.56,0.00,1.29,1.47,3.13,0.78,0.00,0.30,0.70,1.30,1.02,0.00,1.00,1.00,1.00
67006,43.31,1.34,38.83,1.34,17.86,1.34,2.99,1.34,1.25,1.34,0.84,1.39,1.43,71.17,1.34,49.67,65.12,108.31,43.69,1.34,42.80,43.55,44.15,48.87,1.34,42.00,45.00,60.00,1.58,1.34,1.21,1.59,2.30,1.58,1.34,1.29,1.47,2.49,0.66,1.34,0.30,0.70,1.30,1.05,0.00,1.00,1.00,1.00
67008,43.50,0.09,34.85,0.09,21.65,0.09,1.59,0.09,1.35,0.09,0.84,1.39,1.47,74.27,0.09,57.53,60.68,112.23,43.52,0.09,40.22,43.74,44.15,45.90,0.09,41.00,45.00,60.00,1.49,0.09,1.15,1.41,2.97,1.47,0.09,1.26,1.47,2.49,0.85,0.09,0.30,0.70,1.30,2.06,0.00,1.00,1.00,2.00
67010,44.96,0.00,33.24,0.00,21.80,0.00,12.66,0.00,0.97,0.00,0.28,1.17,1.67,126.60,0.00,41.36,108.31,235.65,43.31,0.00,38.07,43.60,44.08,57.81,0.00,33.00,50.00,81.00,1.42,0.00,1.15,1.38,6.29,1.88,0.00,1.34,1.61,3.13,0.91,0.00,0.30,1.30,1.30,0.89,0.00,0.00,1.00,1.00
67015,43.38,2.82,37.27,2.82,19.35,2.82,3.87,2.82,1.24,2.82,0.28,1.39,1.43,80.07,2.82,49.67,60.68,235.65,43.62,2.82,42.80,43.55,44.15,49.22,2.82,42.00,45.00,81.00,1.53,2.82,1.15,1.59,2.30,1.56,2.82,1.26,1.47,3.13,0.75,2.72,0.30,0.70,1.30,1.28,0.00,1.00,1.00,2.00
67018,43.89,2.74,36.12,2.74,19.99,2.74,8.76,2.74,1.05,2.74,0.28,1.17,1.43,108.00,2.74,49.67,65.12,235.65,43.53,2.74,42.80,43.64,44.08,55.10,2.74,42.00,50.00,81.00,1.43,2.74,1.15,1.39,2.24,1.60,2.74,1.39,1.51,3.13,0.86,2.74,0.30,0.70,1.30,0.97,0.00,0.00,1.00,1.00
67025,48.40,0.00,29.57,0.00,22.03,0.00,1.49,0.00,1.39,0.00,1.24,1.42,1.52,87.54,0.00,57.53,79.09,112.23,42.81,0.00,39.05,43.55,44.86,44.75,0.00,38.00,44.00,52.00,1.53,0.00,1.02,1.59,4.19,1.39,0.00,1.10,1.47,1.85,1.10,0.00,0.70,1.30,1.30,14.05,0.00,1.00,1.00,50.00
67033,43.94,1.59,34.81,1.59,21.25,1.59,2.55,1.59,1.31,1.59,0.84,1.39,1.51,85.59,1.59,57.53,73.25,112.23,43.47,1.59,40.10,43.60,44.86,47.34,1.59,40.00,45.00,60.00,1.45,1.59,1.02,1.59,3.42,1.44,1.59,1.10,1.47,2.49,0.93,1.54,0.30,0.70,1.30,8.95,0.00,1.00,1.00,50.00
68001,46.76,0.00,28.38,0.00,24.86,0.00,0.48,0.00,1.41,0.00,1.24,1.35,1.70,98.87,0.00,63.88,110.92,112.23,42.94,0.00,37.68,44.86,45.83,44.13,0.00,32.00,47.00,52.00,1.28,0.00,0.56,1.02,6.93,1.19,0.00,0.74,1.10,1.67,1.29,0.00,1.30,1.30,1.30,31.18,0.00,1.00,34.00,50.00
68003,48.15,0.00,28.89,0.00,22.95,0.00,2.16,0.00,1.37,0.00,1.17,1.35,1.71,102.54,0.00,57.53,108.92,112.23,42.81,0.00,37.68,44.08,44.86,45.44,0.00,32.00,47.00,52.00,1.39,0.00,1.02,1.21,6.93,1.28,0.00,1.10,1.26,2.44,1.25,0.00,0.70,1.30,1.30,24.63,0.00,1.00,25.00,50.00
68004,45.57,0.00,29.47,0.00,24.96,0.00,0.46,0.00,1.41,0.00,1.24,1.35,1.70,100.37,0.00,63.88,110.92,112.23,43.11,0.00,37.68,44.86,45.83,44.35,0.00,32.00,47.00,52.00,1.27,0.00,0.56,1.02,6.93,1.20,0.00,0.74,1.10,1.67,1.30,0.00,1.30,1.30,1.30,33.72,0.00,1.00,36.00,50.00
68005,48.04,0.00,27.32,0.00,24.63,0.00,0.47,0.00,1.42,0.00,1.24,1.36,1.70,98.47,0.00,63.88,110.92,112.23,42.77,0.00,37.68,44.10,45.83,43.92,0.00,32.00,46.00,52.00,1.32,0.00,0.56,1.21,6.93,1.21,0.00,0.74,1.25,1.67,1.30,0.00,1.30,1.30,1.30,28.23,0.00,1.00,29.00,50.00
68020,48.19,0.00,28.75,0.00,23.06,0.00,0.47,0.00,1.43,0.00,1.24,1.35,1.70,97.30,0.00,63.88,112.23,112.23,42.81,0.00,37.68,44.86,45.83,43.43,0.00,32.00,47.00,52.00,1.34,0.00,0.56,1.02,6.93,1.22,0.00,0.74,1.10,1.67,1.29,0.00,1.30,1.30,1.30,27.68,0.00,1.00,32.00,50.00
69002,42.39,0.00,34.18,0.00,23.43,0.00,2.49,0.00,1.30,0.00,1.14,1.38,1.48,106.44,0.00,57.53,108.92,112.23,43.61,0.00,40.22,43.82,44.08,47.50,0.00,41.00,45.00,55.00,1.40,0.00,1.15,1.38,2.97,1.41,0.00,1.34,1.34,2.44,1.20,0.00,0.50,1.30,1.30,4.15,0.00,1.00,1.00,24.00
